acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs
6571,NJ,07305,Discover,2346,01015683,1,0.8997,-0.11,102,30,86,8
6572,TX,75147,Chase_Bony,12258,10010985,10,0.8066,-0.21,138,37,17,8
6573,CA,93274,Discover,1682,05012912,5,0.1147,-2.17,118,79,21,1
6574,CA,90806,Wells,1455,01017457,1,0.9235,-0.08,104,11,79,1
6575,CA,96007,Associates,1266,01016310,1,0.9523,-0.05,88,3,23,1
6576,PA,15106,Discover,2956,02014603,2,0.7017,-0.35,128,92,27,1
6577,PA,19114,Associates,5693,01014825,1,0.1335,-2.01,119,18,133,1
6578,TN,37641,Associates,2898,03013464,3,0.7272,-0.32,123,52,43,1
6579,MN,55075,Discover,4080,05012987,5,0.8941,-0.11,135,75,35,5
6580,MS,39194,Discover,1662,06012755,6,0.7242,-0.32,115,94,209,1
6581,OH,44224,Discover,983,07012441,7,0.8049,-0.22,128,29,57,3
6582,TX,77539,Chase_Rev,5134,10011764,10,0.9608,-0.04,100,47,136,1
6583,NJ,07107,Wells,3936,01015282,1,0.9283,-0.07,145,39,49,2
6584,NY,10019,Bank_Of_Am,2215,01017327,1,0.1892,-1.66,125,21,44,1
6585,TX,75765,Associates,1730,10010152,10,0.0662,-2.72,121,19,97,15
6586,CA,92123,Wells,446,03013572,3,0.2636,-1.33,143,89,80,1
6587,TX,79912,Discover,3799,02014371,2,0.2347,-1.45,113,50,144,2
6588,FL,34491,Chase,2617,05012847,5,0.8378,-0.18,95,90,190,1
6589,TX,77590,Discover,1173,08012269,8,0.5664,-0.57,126,24,7,4
6590,AZ,85009,Wells_FIB,3839,05012803,5,0.2227,-1.5,121,46,120,5
6591,TX,76201,Discover,2136,10011392,10,0.3300,-1.11,118,43,44,5
6592,CA,91803,Chase,1849,04013160,4,0.2483,-1.39,137,42,82,2
6593,NJ,08757,Bank_Of_Am,7006,01015788,1,0.0561,-2.88,101,73,36,5
6594,CA,90620,Bank_Of_Am,4132,06012707,6,0.1582,-1.84,110,24,2,1
6595,CA,94109,Chase,1745,07922102,7,0.4024,-0.91,126,46,18,1
6596,NJ,07060,Discover,8393,09012011,9,0.3329,-1.1,137,87,17,1
6597,CA,94928,Wells,3358,05012938,5,0.6250,-0.47,115,49,69,1
6598,MI,48838,Discover,4283,04013100,4,0.9223,-0.08,117,8,85,7
6599,CA,93923,Bank_Of_Am,2785,01017223,1,0.5371,-0.62,129,17,19,6
6600,NY,11355,Wells,5342,01016225,1,0.1041,-2.26,94,18,18,9
6601,CA,90703,Discover,3486,08012265,8,0.4435,-0.81,141,65,57,12
6602,OR,97009,Associates,1899,03923817,3,0.6848,-0.38,129,23,90,5
6603,WA,98225,Discover,2201,06012564,6,0.4665,-0.76,127,52,72,2
6604,WI,53534,Associates,1109,04013175,4,0.2367,-1.44,108,5,11,1
6605,NY,10026,Chase_Bony,7288,07012390,7,0.7867,-0.24,122,82,83,5
6606,TX,78220,Associates,4747,02014522,2,0.6302,-0.46,128,26,22,2
6607,CA,95747,Wells,1469,02013859,2,0.3754,-0.98,130,90,52,5
6608,LA,71225,Associates,882,01016244,1,0.8361,-0.18,113,71,68,7
6609,CA,95383,Bank_Of_Am,750,06922410,6,0.0450,-3.1,111,46,45,5
6610,MA,02301,Discover,3780,08000000,8,0.4215,-0.86,127,99,56,17
6611,PA,15223,Bank_Of_Am,5348,08012287,8,0.8447,-0.17,128,30,143,2
6612,NJ,07712,Associates,2242,03013383,3,0.0080,-4.83,108,75,53,10
6613,CA,93060,Wells,7258,09012036,9,0.3901,-0.94,144,79,68,2
6614,CA,92102,Bank_Of_Am,5330,10011605,10,0.8225,-0.2,126,78,514,1
6615,CA,93428,Bank_Of_Am,4992,02014346,2,0.0078,-4.85,103,29,65,5
6616,TX,78210,Associates,3749,10011792,10,0.5390,-0.62,125,3,32,16
6617,CA,92703,Bank_Of_Am,4208,01019251,1,0.6805,-0.38,113,40,14,1
6618,CA,93662,Bank_Of_Am,1794,07012395,7,0.9714,-0.03,108,5,30,2
6619,CA,94545,Wells,2127,07921914,7,0.6937,-0.37,124,8,93,1
6620,NY,11416,Chase_Bony,9754,09012085,9,0.8780,-0.13,132,92,155,9
6621,ID,83340,Bank_Of_Am,494,04013220,4,0.3849,-0.95,123,3,26,3
6622,CA,90280,Bank_Of_Am,3889,01926548,1,0.4368,-0.83,101,46,136,5
6623,PA,16001,Chase,2329,04013224,4,0.6827,-0.38,124,35,62,7
6624,TX,77095,Chase,2822,08000000,8,0.0445,-3.11,127,59,5,1
6625,TX,75088,Chase,1115,07012365,7,0.6166,-0.48,124,48,38,3
6626,TX,76548,Discover,5919,10011474,10,0.1754,-1.74,124,54,1,1
6627,KS,67207,Chase_Rev,5458,04013288,4,0.3446,-1.07,96,68,123,1
6628,CA,90029,Wells,5830,07012451,7,0.1453,-1.93,105,55,15,2
6629,OK,73527,Associates,1155,04013265,4,0.3185,-1.14,114,16,454,2
6630,CA,95355,Wells,2085,04013109,4,0.1222,-2.1,106,36,50,2
6631,IL,62842,Associates,3946,01016868,1,0.6747,-0.39,123,20,449,1
6632,CA,93312,Associates,3489,08012315,8,0.0834,-2.48,120,41,141,1
6633,CA,94605,Bank_Of_Am,451,01019374,1,0.9627,-0.04,109,18,107,1
6634,PA,19140,Associates,1593,08000000,8,0.8535,-0.16,93,28,127,11
6635,NM,87109,Chase,732,03013549,3,0.5982,-0.51,115,45,147,9
6636,CA,94608,Bank_Of_Am,1500,05012938,5,0.8897,-0.12,128,70,123,2
6637,TX,78363,Bank_Of_Am,284,03013421,3,0.0865,-2.45,127,79,85,12
6638,TX,76230,Chase,2195,09921010,9,0.1223,-2.1,136,91,145,6
6639,KS,66502,Discover,3072,07012418,7,0.6147,-0.49,139,10,20,3
6640,IL,62863,Chase,3774,04013268,4,0.3086,-1.18,89,79,117,7
6641,IL,61354,Discover,10530,10011836,10,0.3334,-1.1,102,20,187,2
6642,NY,14617,Bank_Of_Am,6415,10011758,10,0.2480,-1.39,98,96,13,7
6643,IL,60637,Discover,1095,02014373,2,0.0591,-2.83,133,36,74,4
6644,IN,47421,Discover,1797,01015226,1,0.2865,-1.25,120,2,175,2
6645,CT,06340,Discover,3252,06012635,6,0.1930,-1.65,136,64,84,4
6646,KS,66712,Chase_Rev,3272,05013000,5,0.5035,-0.69,140,1,24,2
6647,CA,93907,Wells,1078,08012315,8,0.8476,-0.17,127,79,1,1
6648,OK,74426,Discover,3454,01015706,1,0.8701,-0.14,122,70,33,1
6649,NJ,08731,Discover,2159,03013409,3,0.3412,-1.08,105,92,49,8
6650,GA,31068,Discover,2254,02014401,2,0.9133,-0.09,119,5,138,1
6651,AL,35660,Discover,4102,01015472,1,0.5316,-0.63,111,9,125,21
6652,PA,18436,Bank_Of_Am,1867,01016197,1,0.9501,-0.05,136,32,38,2
6653,RI,02865,Discover,1960,01019389,1,0.5378,-0.62,137,55,56,8
6654,TX,75062,Wells,1228,06012643,6,0.0445,-3.11,126,71,69,6
6655,WI,53151,Associates,4267,03923777,3,0.2506,-1.38,133,50,30,11
6656,TN,37919,Wells,1797,01019598,1,0.0345,-3.37,132,89,10,1
6657,NJ,08807,Wells,3814,01019522,1,0.5354,-0.62,136,90,99,2
6658,OH,44111,Bank_Of_Am,5855,01019302,1,0.9545,-0.05,113,66,30,2
6659,OH,44004,Chase_Rev,5619,07012455,7,0.3193,-1.14,97,40,73,2
6660,WI,53204,Chase,1087,02013776,2,0.8008,-0.22,142,71,41,3
6661,GA,30238,Discover,3209,04013212,4,0.6275,-0.47,133,23,311,2
6662,CA,90720,Wells,4175,01015415,1,0.9970,0,138,86,45,3
6663,NY,14551,Discover,8841,09012081,9,0.4917,-0.71,146,5,55,1
6664,WA,98199,Bank_Of_Am,7040,10011652,10,0.8149,-0.2,122,52,145,1
6665,MA,01851,Associates,1709,07920000,7,0.0370,-3.3,139,66,22,4
6666,TX,75662,Discover,3098,02014736,2,0.4329,-0.84,108,98,242,2
6667,MA,01880,Chase,2811,03013334,3,0.9818,-0.02,106,98,75,1
6668,MI,48310,Associates,6490,10011788,10,0.7866,-0.24,139,63,6,1
6669,GA,31783,Chase,2851,03013459,3,0.6324,-0.46,115,40,52,1
6670,IL,61272,Associates,1892,01926031,1,0.6069,-0.5,122,35,57,4
6671,MO,63116,Discover,3520,01016912,1,0.8163,-0.2,94,93,58,11
6672,CA,95148,Wells,1489,06012674,6,0.1118,-2.19,132,92,28,5
6673,FL,32210,Chase,3377,03013546,3,0.5270,-0.64,113,44,56,1
6674,TX,78361,Discover,994,08012325,8,0.4265,-0.85,117,63,178,6
6675,CA,95660,Wells,337,01019636,1,0.5517,-0.59,134,38,27,5
6676,NC,28403,Discover,1724,01019105,1,0.9280,-0.07,124,95,80,2
6677,OH,45601,Discover,3229,01015187,1,0.5936,-0.52,143,90,56,16
6678,NC,27896,Bank_Of_Am,2127,03923865,3,0.0768,-2.57,130,29,84,6
6679,VA,24324,Discover,4433,09012099,9,0.1322,-2.02,146,38,37,1
6680,NY,12534,Discover,2978,01019440,1,0.2689,-1.31,113,6,71,2
6681,GA,30344,Discover,3978,01015176,1,0.6626,-0.41,127,30,41,1
6682,OH,44817,Chase_Rev,3350,05012925,5,0.4310,-0.84,142,6,6,1
6683,TX,78076,Discover,3513,03013494,3,0.5940,-0.52,134,46,89,1
6684,PA,19132,Chase_Rev,1449,06012739,6,0.8608,-0.15,101,83,5,1
6685,TX,78606,Associates,4575,03013591,3,0.6899,-0.37,102,38,81,2
6686,FL,33147,Associates,3281,01015941,1,0.7002,-0.36,145,28,66,8
6687,OR,97203,Chase_Rev,1432,03013313,3,0.4542,-0.79,128,77,133,3
6688,CA,92532,Wells,1896,01015578,1,0.0697,-2.66,135,71,97,12
6689,IA,52201,Wells,4302,02014258,2,0.2631,-1.34,135,98,70,3
6690,KY,40215,Discover,6043,07012401,7,0.2388,-1.43,129,57,82,3
6691,NC,28546,Discover,598,01015172,1,0.8035,-0.22,128,94,67,18
6692,TX,75063,Wells,1465,08012185,8,0.8720,-0.14,121,42,166,3
6693,HI,96814,Bank_Of_Am,2190,01018438,1,0.4925,-0.71,116,43,24,8
6694,OH,43610,Discover,2012,01019496,1,0.4457,-0.81,119,53,10,3
6695,PA,15108,Chase_Rev,7177,07012353,7,0.1299,-2.04,132,33,125,1
6696,TX,77071,Discover,2326,09012023,9,0.9531,-0.05,145,4,38,1
6697,MA,02127,Bank_Of_Am,2449,01925748,1,0.0773,-2.56,146,2,44,3
6698,PA,15642,Bank_Of_Am,5078,01019729,1,0.1257,-2.07,123,78,86,1
6699,CA,91106,Wells_FIB,13692,04013215,4,0.6146,-0.49,84,76,23,1
6700,NE,68826,Bank_Of_Am,5216,01019041,1,0.7930,-0.23,108,77,83,8
6701,FL,33486,Bank_Of_Am,1975,01017328,1,0.0158,-4.15,135,94,13,4
6702,IL,60619,Discover,1649,03013585,3,0.6613,-0.41,103,66,84,1
6703,WI,54481,Discover,1666,08012230,8,0.7478,-0.29,130,89,1,1
6704,MO,63028,Bank_Of_Am,5432,02014285,2,0.4488,-0.8,149,64,50,5
6705,WV,26601,Discover,1881,03924019,3,0.1900,-1.66,116,27,28,15
6706,CA,94565,Associates,1916,05012974,5,0.7552,-0.28,140,91,79,5
6707,CA,95758,Bank_Of_Am,1190,06012696,6,0.7349,-0.31,117,75,93,4
6708,HI,96766,Wells_FIB,8548,07920000,7,0.0444,-3.11,137,57,158,1
6709,NY,13634,Discover,7686,10920326,10,0.3582,-1.03,95,55,1,1
6710,LA,70427,Associates,8019,01019641,1,0.6081,-0.5,118,68,121,2
6711,NM,87185,Associates,1021,04013252,4,0.1942,-1.64,131,35,32,1
6712,NY,10314,Associates,1709,03013596,3,0.3533,-1.04,137,69,75,1
6713,NY,12485,Chase,2000,04013013,4,0.7285,-0.32,134,20,34,6
6714,WA,98092,Bank_Of_Am,2932,05012840,5,0.4454,-0.81,93,26,52,4
6715,KS,66202,Discover,3425,01019443,1,0.7075,-0.35,139,47,189,1
6716,NY,12970,Bank_Of_Am,8159,08921371,8,0.2997,-1.21,109,24,323,3
6717,LA,71269,Bank_Of_Am,641,03013323,3,0.4290,-0.85,121,29,54,1
6718,CA,95148,Wells,1276,06012717,6,0.0969,-2.33,115,73,13,1
6719,AL,36401,Discover,1696,04013157,4,0.4606,-0.78,109,49,51,3
6720,FL,32824,Discover,2451,01015890,1,0.6592,-0.42,132,95,339,5
6721,FL,33415,Associates,2453,06012637,6,0.6470,-0.44,114,15,53,1
6722,NC,28358,Associates,1260,02014285,2,0.2941,-1.22,145,9,54,1
6723,RI,02909,Associates,1586,04013145,4,0.9038,-0.1,136,54,134,2
6724,CA,92115,Bank_Of_Am,995,09012063,9,0.4979,-0.7,144,26,40,7
6725,AL,36117,Discover,5944,07012409,7,0.8044,-0.22,118,53,50,3
6726,TX,78539,Chase,1744,08012169,8,0.1662,-1.79,116,71,11,2
6727,NC,28462,Discover,4227,01015773,1,0.7176,-0.33,97,20,35,1
6728,CA,91335,Wells,7122,10011863,10,0.6528,-0.43,137,40,103,1
6729,GA,30094,Associates,589,08000000,8,0.6689,-0.4,126,50,85,4
6730,PA,17601,Bank_Of_Am,3006,04013079,4,0.8502,-0.16,124,63,103,3
6731,WA,98408,Bank_Of_Am,467,08012183,8,0.1866,-1.68,121,65,45,4
6732,TX,78251,Wells_FIB,5703,09011966,9,0.4625,-0.77,129,35,55,4
6733,CO,80005,Discover,1252,04013110,4,0.4272,-0.85,102,4,137,8
6734,NJ,07109,Discover,2424,02924582,2,0.9179,-0.09,135,45,66,1
6735,IL,60466,Bank_Of_Am,2189,01019478,1,0.0194,-3.94,141,31,130,2
6736,TN,38068,Discover,4310,02014349,2,0.3594,-1.02,138,95,44,7
6737,ND,58203,Discover,2579,10011609,10,0.9754,-0.02,115,33,53,4
6738,NE,68025,Chase_Rev,2832,07012546,7,0.7951,-0.23,97,86,82,2
6739,NY,12901,Wells,4730,01014991,1,0.9204,-0.08,133,7,73,7
6740,NC,28216,Associates,5997,07012554,7,0.1698,-1.77,116,49,179,3
6741,TX,75169,Discover,2883,10011807,10,0.7504,-0.29,121,69,127,4
6742,CA,91040,Associates,6568,10011662,10,0.4465,-0.81,129,36,11,3
6743,TX,75090,Wells,2599,09012134,9,0.5295,-0.64,144,3,55,2
6744,TX,77586,Chase_Rev,2743,09011898,9,0.8979,-0.11,129,78,85,3
6745,NC,28307,Discover,2624,01015667,1,0.5639,-0.57,127,53,10,3
6746,KY,41017,Discover,2163,02014257,2,0.1482,-1.91,131,53,32,2
6747,CA,94533,Wells,2930,01014850,1,0.4005,-0.92,105,56,61,3
6748,CT,06511,Discover,3950,06012643,6,0.2243,-1.49,128,77,104,2
6749,GA,30042,Discover,1362,04013067,4,0.5180,-0.66,144,76,113,4
6750,NV,89031,Wells,4748,06012730,6,0.2292,-1.47,106,97,38,3
6751,FL,33127,Discover,1662,03013591,3,0.5063,-0.68,132,16,176,4
6752,CA,91306,Wells,1817,03013403,3,0.0402,-3.21,100,49,63,5
6753,NY,10460,Discover,3670,02013910,2,0.6476,-0.43,139,32,92,1
6754,CA,94547,Wells,1925,03013470,3,0.0315,-3.46,119,29,74,4
6755,MA,01832,Associates,6149,07012363,7,0.5215,-0.65,107,13,41,2
6756,MI,49507,Chase,4202,08012223,8,0.3615,-1.02,146,90,8,1
6757,AZ,85203,Bank_Of_Am,413,05012949,5,0.2905,-1.24,105,42,225,10
6758,CA,91935,Discover,602,06922241,6,0.7742,-0.26,96,6,21,2
6759,CO,81620,Associates,4814,06012599,6,0.5524,-0.59,147,64,80,11
6760,IN,46402,Chase,2529,02014163,2,0.7296,-0.32,122,52,25,6
6761,TX,78247,Discover,1659,08012165,8,0.5598,-0.58,119,2,67,2
6762,MI,48228,Chase_Rev,2348,02013750,2,0.4807,-0.73,126,40,41,1
6763,CA,90061,Wells,1093,08000000,8,0.5430,-0.61,116,45,44,6
6764,CA,91722,Bank_Of_Am,5892,03923797,3,0.9528,-0.05,125,1,80,2
6765,WA,98665,Chase,3769,08012294,8,0.9603,-0.04,125,39,116,3
6766,LA,70459,Discover,2877,03013330,3,0.4763,-0.74,134,11,116,6
6767,AZ,85018,Wells,1213,07012361,7,0.4840,-0.73,97,92,43,3
6768,OK,74728,Bank_Of_Am,2219,02013903,2,0.7858,-0.24,126,21,326,9
6769,SD,57107,Associates,1098,06012591,6,0.7991,-0.22,111,45,36,1
6770,OH,43147,Associates,5963,02925316,2,0.1027,-2.28,128,58,71,3
6771,MA,02140,Discover,1556,02013845,2,0.7077,-0.35,124,9,220,1
6772,OH,45458,Chase,3500,03013482,3,0.8491,-0.16,136,93,40,1
6773,AL,36277,Discover,7278,08012280,8,0.2445,-1.41,97,16,75,6
6774,CA,94954,Bank_Of_Am,7589,10011697,10,0.8888,-0.12,134,38,28,2
6775,HI,96796,Bank_Of_Am,966,01015200,1,0.8396,-0.17,127,70,5,1
6776,MO,65712,Wells,3389,05012849,5,0.0970,-2.33,129,57,11,1
6777,TX,75181,Wells,5064,10010129,10,0.1891,-1.67,124,31,2,1
6778,CA,92243,Chase_Rev,2831,06012705,6,0.1383,-1.98,132,88,160,1
6779,WA,98233,Discover,3269,08012304,8,0.8732,-0.14,126,5,15,3
6780,MO,64117,Bank_Of_Am,5596,08012256,8,0.2882,-1.24,133,46,146,3
6781,NY,12185,Chase,1595,02013701,2,0.1900,-1.66,123,46,42,5
6782,MA,02109,Bank_Of_Am,1587,02013744,2,0.5433,-0.61,131,67,83,1
6783,MN,55075,Discover,2483,04013232,4,0.2015,-1.6,134,65,56,13
6784,TX,76119,Wells,1089,01015213,1,0.5537,-0.59,101,81,112,9
6785,CA,95035,Bank_Of_Am,2263,07012535,7,0.7204,-0.33,102,75,20,8
6786,WA,98118,Bank_Of_Am,490,09012105,9,0.9044,-0.1,138,3,62,2
6787,CA,94558,Bank_Of_Am,788,07012355,7,0.7174,-0.33,107,77,73,3
6788,OH,44135,Associates,4837,07012517,7,0.9072,-0.1,89,7,54,1
6789,CA,95121,Wells,4336,01015776,1,0.4060,-0.9,109,13,5,1
6790,NJ,07110,Discover,3029,04013033,4,0.1531,-1.88,81,11,34,1
6791,NJ,07019,Chase_Rev,3322,02014049,2,0.7789,-0.25,94,85,77,1
6792,TX,76106,Associates,1398,02014314,2,0.7835,-0.24,132,40,41,1
6793,SC,29687,Discover,3082,06012594,6,0.6830,-0.38,117,12,180,7
6794,PA,19344,Chase,480,05922688,5,0.3231,-1.13,109,73,4,2
6795,NJ,07018,Discover,2336,01015664,1,0.4535,-0.79,138,31,38,1
6796,TX,79404,Discover,6930,10011296,10,0.9125,-0.09,123,37,60,1
6797,CA,92868,Associates,774,08000000,8,0.7077,-0.35,117,2,73,4
6798,KY,40505,Wells,3846,06012594,6,0.9594,-0.04,126,25,38,2
6799,CA,95604,Chase_Rev,2515,04013054,4,0.0488,-3.02,134,23,30,1
6800,FL,33311,Discover,2939,04013240,4,0.8160,-0.2,135,6,51,6
6801,TX,77083,Bank_Of_Am,7819,02014045,2,0.0279,-3.58,142,58,197,1
6802,TX,76543,Discover,4226,01016897,1,0.9036,-0.1,132,8,29,1
6803,GA,31765,Associates,1704,01016333,1,0.8153,-0.2,141,79,48,1
6804,CA,90623,Discover,3618,02013793,2,0.6611,-0.41,134,65,78,1
6805,NY,10977,Discover,5653,01014770,1,0.3949,-0.93,131,5,21,1
6806,NY,11419,Bank_Of_Am,2501,06012604,6,0.3036,-1.19,135,61,32,3
6807,CA,92336,Wells,971,06012762,6,0.9895,-0.01,124,55,3,2
6808,CA,92324,Bank_Of_Am,990,04013134,4,0.8503,-0.16,108,10,103,3
6809,TX,75633,Discover,6277,10011289,10,0.9495,-0.05,141,91,10,4
6810,IN,46835,Wells,1840,03013356,3,0.7213,-0.33,134,76,68,5
6811,LA,70001,Discover,6422,02013854,2,0.2485,-1.39,103,22,10,1
6812,MN,56601,Discover,1334,09011897,9,0.8644,-0.15,114,41,3,1
6813,TX,75052,Discover,6378,05012929,5,0.6155,-0.49,109,22,39,6
6814,MA,02740,Discover,4750,07012409,7,0.3390,-1.08,141,28,55,7
6815,CA,94806,Chase,3897,08012348,8,0.9994,0,138,90,83,6
6816,CA,92606,Wells,612,02014121,2,0.8469,-0.17,78,84,25,8
6817,CA,90731,Wells,1281,05012775,5,0.3508,-1.05,104,79,53,11
6818,OH,44471,Discover,5876,08012233,8,0.0361,-3.32,112,79,191,2
6819,CA,94070,Wells,1906,04013104,4,0.3068,-1.18,139,76,181,21
6820,NV,89123,Wells_FIB,6525,02014527,2,0.0879,-2.43,110,35,24,4
6821,WA,98054,Bank_Of_Am,1071,05922730,5,0.4689,-0.76,115,58,32,3
6822,NY,11550,Chase_Rev,3828,05012802,5,0.1120,-2.19,119,32,7,1
6823,CT,06776,Discover,1863,01016682,1,0.9232,-0.08,110,77,75,1
6824,IL,60601,Discover,1454,08012271,8,0.4647,-0.77,123,20,15,4
6825,OH,45601,Associates,1706,06012617,6,0.1453,-1.93,135,98,106,5
6826,UT,84121,Bank_Of_Am,6480,01018776,1,0.8438,-0.17,81,67,139,1
6827,VA,22601,Discover,1573,06012588,6,0.5804,-0.54,111,51,59,1
6828,CA,92561,Wells,9474,01019604,1,0.4088,-0.89,142,37,5,2
6829,IL,60619,Discover,4448,01017234,1,0.9960,0,119,59,112,2
6830,TN,37221,Bank_Of_Am,618,03013417,3,0.9584,-0.04,127,65,121,5
6831,NY,11374,Discover,5502,07012521,7,0.2562,-1.36,117,70,72,6
6832,AR,71730,Chase_Rev,4384,09012032,9,0.2839,-1.26,116,57,258,1
6833,CA,95334,Bank_Of_Am,1056,07012389,7,0.3116,-1.17,101,75,29,8
6834,IA,52655,Chase,3873,08000000,8,0.6099,-0.49,128,68,50,1
6835,NM,87120,Discover,4280,06012597,6,0.1064,-2.24,127,19,310,2
6836,KS,66204,Discover,2393,06012754,6,0.4360,-0.83,133,31,61,2
6837,CA,94606,Discover,4385,08012226,8,0.5635,-0.57,112,4,43,3
6838,NY,14211,Discover,1758,01014796,1,0.9157,-0.09,132,61,99,5
6839,TX,77069,Wells,1117,08000000,8,0.5351,-0.63,122,61,119,8
6840,NC,28804,Chase,2965,02014209,2,0.4657,-0.76,126,7,55,11
6841,CA,92104,Chase,451,02013900,2,0.4345,-0.83,144,67,17,2
6842,CA,95928,Associates,684,04013214,4,0.8882,-0.12,107,57,106,3
6843,CA,90810,Associates,3545,01016145,1,0.7299,-0.31,139,31,132,2
6844,CA,90275,Associates,1640,01019483,1,0.6600,-0.42,128,52,100,1
6845,NE,69101,Associates,755,08000000,8,0.3832,-0.96,136,87,40,7
6846,WA,98136,Bank_Of_Am,2400,05012934,5,0.9235,-0.08,129,50,173,1
6847,NV,89108,Associates,1904,01019116,1,0.0135,-4.31,125,77,80,5
6848,CA,90003,Bank_Of_Am,1002,01015626,1,0.7195,-0.33,145,32,35,3
6849,AR,72802,Discover,5560,10011824,10,0.3615,-1.02,115,58,91,2
6850,GA,30066,Discover,3632,06012723,6,0.7939,-0.23,132,35,136,1
6851,NM,88023,Discover,1651,01014833,1,0.1460,-1.92,104,66,236,7
6852,GA,31639,Wells,4695,03013603,3,0.7516,-0.29,129,33,31,1
6853,CA,95630,Bank_Of_Am,3414,01019308,1,0.6857,-0.38,90,50,44,2
6854,NC,27104,Discover,3188,01017700,1,0.5881,-0.53,97,87,201,1
6855,CA,90631,Associates,4094,03013675,3,0.2761,-1.29,146,86,117,1
6856,LA,70006,Bank_Of_Am,5747,01015287,1,0.3459,-1.06,128,1,107,1
6857,CA,91106,Wells,3573,05922653,5,0.2153,-1.54,144,68,24,1
6858,CA,94536,Wells,1302,04013219,4,0.6112,-0.49,125,11,54,1
6859,TX,78666,Discover,4281,10011052,10,0.6695,-0.4,118,56,85,14
6860,CA,95128,Discover,4565,01016214,1,0.9933,-0.01,101,5,59,7
6861,MO,64836,Discover,3612,04013095,4,0.4973,-0.7,112,73,8,1
6862,PA,15235,Associates,7026,01015743,1,0.9112,-0.09,127,62,2,1
6863,NC,27405,Associates,367,01016062,1,0.3447,-1.06,114,61,28,2
6864,PA,16335,Chase_Bony,2250,04013239,4,0.2841,-1.26,122,93,16,1
6865,CT,06610,Discover,3483,01016997,1,0.3342,-1.1,136,94,71,3
6866,TN,37410,Chase_Rev,6735,08012349,8,0.5027,-0.69,109,20,25,2
6867,CA,95687,Wells,1710,03013636,3,0.0956,-2.35,105,65,59,6
6868,NY,11232,Wells,2271,02013729,2,0.2588,-1.35,128,4,51,5
6869,MD,20902,Bank_Of_Am,3817,02014213,2,0.8246,-0.19,123,72,102,4
6870,LA,70390,Chase_Rev,2257,03013394,3,0.3661,-1,103,8,62,3
6871,CA,95822,Wells,2073,06012756,6,0.8733,-0.14,93,29,62,2
6872,PA,19139,Associates,7224,04923404,4,0.5066,-0.68,99,57,112,4
6873,KS,66748,Associates,932,01927045,1,0.0765,-2.57,107,58,22,8
6874,CO,81069,Bank_Of_Am,2596,02013908,2,0.0401,-3.22,144,98,88,1
6875,CA,90296,Wells,8280,02925158,2,0.5174,-0.66,134,45,562,1
6876,MN,56087,Discover,2317,04013067,4,0.7200,-0.33,115,80,36,1
6877,LA,71104,Discover,3275,02925480,2,0.2269,-1.48,114,51,141,5
6878,NY,10460,Wells,3363,04013067,4,0.5040,-0.69,144,43,41,1
6879,VA,22041,Discover,3600,05012997,5,0.2025,-1.6,121,33,67,1
6880,FL,34241,Chase,3141,08012307,8,0.2982,-1.21,124,14,42,7
6881,TX,77706,Wells_FIB,1306,08012273,8,0.1457,-1.93,123,58,103,1
6882,PA,17603,Associates,907,02013705,2,0.5856,-0.54,116,47,8,1
6883,UT,84070,Bank_Of_Am,4894,01016389,1,0.0873,-2.44,138,9,5,4
6884,NJ,08034,Discover,1874,03013320,3,0.0710,-2.65,119,47,21,5
6885,FL,33570,Discover,1609,01015065,1,0.5369,-0.62,107,18,47,1
6886,FL,33445,Chase,2349,03013410,3,0.9021,-0.1,120,82,51,2
6887,IL,60640,Chase,2565,04013193,4,0.1275,-2.06,119,75,185,1
6888,MA,01129,Bank_Of_Am,5013,06012651,6,0.7545,-0.28,72,53,10,2
6889,PA,18071,Bank_Of_Am,8249,07012543,7,0.0529,-2.94,126,60,99,3
6890,NY,12737,Chase,4325,07012502,7,0.1089,-2.22,140,92,96,1
6891,PA,15221,Discover,514,01014850,1,0.9391,-0.06,129,88,69,2
6892,CA,95020,Bank_Of_Am,8845,09011917,9,0.4437,-0.81,112,74,17,1
6893,CA,90011,Associates,5465,02925034,2,0.4552,-0.79,130,42,62,2
6894,CA,92139,Wells,2139,01016711,1,0.4465,-0.81,138,56,71,1
6895,FL,33175,Discover,7468,03924136,3,0.7230,-0.32,146,12,81,6
6896,AZ,85331,Bank_Of_Am,4606,02014616,2,0.6490,-0.43,97,6,43,1
6897,CA,92020,Wells,1184,06012681,6,0.2656,-1.33,135,31,107,6
6898,CT,06430,Discover,1973,03013497,3,0.6159,-0.48,116,4,66,2
6899,OH,45424,Discover,2985,05012945,5,0.7564,-0.28,148,58,89,5
6900,GA,30034,Chase,1130,02014329,2,0.8193,-0.2,119,99,21,1
6901,CA,90221,Wells,2842,06012736,6,0.2846,-1.26,114,32,44,2
6902,CA,95206,Bank_Of_Am,2465,01018626,1,0.9316,-0.07,139,44,102,1
6903,CA,95765,Wells,1822,02013762,2,0.2053,-1.58,110,49,65,2
6904,MI,49079,Discover,4640,01015255,1,0.7578,-0.28,143,88,43,1
6905,CA,92122,Wells,1170,06012625,6,0.6348,-0.45,105,89,88,1
6906,NY,11217,Associates,3980,04013120,4,0.0164,-4.11,129,6,468,1
6907,CO,80004,Discover,6193,02014002,2,0.6117,-0.49,98,11,83,8
