customerid,credit,current_account,duration,previous_credit,purpose,amount,value_saving_stocks,tenure,install_rate,marital_status_sex,debtor_guarantors,living_at_current_address,valueable_assets,age,other_credits,apartment_type,credits_at_bank,occupation,num_dependents,broadband,foreign_worker
1882,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1883,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1884,bad,no_balance_or_debit,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,less_than_100_DM,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,Co-Applicant,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
1885,bad,no_running_account,from_24_to_30,hesitant_pmt_of_previous_credit,retraining,from_5K_to_7.5K,not_available_or_no_savings,unemployed,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1886,bad,no_balance_or_debit,from_42_to_48,no_problems_current_credit_at_bank,repair,from_5K_to_7.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
1887,good,no_running_account,from_42_to_48,no_previous_credit_or_paid_back_all_previous_credits,repair,from_5K_to_7.5K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,less_than_1_year,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,executive,three_or_more,yes,yes
1888,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_0.5K_to_1K,less_than_100_DM,from_4_to_7_years,less_than_20_percent,female_not_single_or_male_single,none,from_4_to_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1889,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,business,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,at_other_banks,owner_occupied_flat,two_or_three,executive,up_to_two,yes,yes
1890,good,more_than_200_DM,<06,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_25_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,up_to_two,no,yes
1891,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,from_100_to_500_DM,more_than_7_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1892,good,0_to_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,male_divorced_or_separated,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,no,yes
1893,good,more_than_200_DM,from_30_to_36,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1894,good,no_balance_or_debit,from_06_to_12,no_problems_current_credit_at_bank,furniture,from_2.5K_to_5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1895,bad,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_7.5K_to_10K,more_than_1000_DM,more_than_7_years,more_than_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,skilled_worker,up_to_two,yes,yes
1896,good,no_running_account,<06,paid_back_previous_credits_at_this_bank,furniture,less_than_0.5K,from_100_to_500_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1897,good,more_than_200_DM,<06,paid_back_previous_credits_at_this_bank,other,less_than_0.5K,less_than_100_DM,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1898,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,furniture,from_0.5K_to_1K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,four_or_five,skilled_worker,three_or_more,no,yes
1899,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,repair,from_0.5K_to_1K,from_100_to_500_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1900,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,executive,three_or_more,yes,yes
1901,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,less_than_100_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,at_other_banks,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1902,good,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1903,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1904,bad,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_5K_to_7.5K,more_than_1000_DM,unemployed,from_20_to_35_percent,male_married_or_widowed,none,less_than_1_year,house_or_land,from_40_to_59,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1905,bad,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,repair,from_0.5K_to_1K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1906,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1907,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,from_100_to_500_DM,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1908,bad,no_running_account,from_18_to_24,no_problems_current_credit_at_bank,other,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,two_or_three,skilled_worker,up_to_two,no,yes
1909,bad,no_running_account,from_42_to_48,hesitant_pmt_of_previous_credit,used_car,from_5K_to_7.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,two_or_three,skilled_worker,up_to_two,no,yes
1910,bad,more_than_200_DM,from_24_to_30,problematic_running_account,new_car,from_5K_to_7.5K,more_than_1000_DM,unemployed,less_than_20_percent,female_not_single_or_male_single,none,less_than_1_year,not_available_or_no_assets,from_40_to_59,at_other_banks,rented_flat,one,executive,three_or_more,yes,yes
1911,bad,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_7.5K_to_10K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,executive,three_or_more,yes,yes
1912,good,more_than_200_DM,<06,no_previous_credit_or_paid_back_all_previous_credits,other,from_0.5K_to_1K,not_available_or_no_savings,unemployed,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,unemployed_or_unskilled_with_no_permanent_residence,three_or_more,yes,yes
1913,good,more_than_200_DM,from_18_to_24,no_problems_current_credit_at_bank,other,from_0.5K_to_1K,more_than_1000_DM,more_than_7_years,less_than_20_percent,female_single,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1914,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1K_to_1.5K,from_500_to_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1915,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,new_car,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1916,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,repair,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,two_or_three,skilled_worker,up_to_two,no,yes
1917,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,more_than_1000_DM,less_than_1_year,less_than_20_percent,male_married_or_widowed,none,less_than_1_year,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1918,bad,no_running_account,from_42_to_48,no_previous_credit_or_paid_back_all_previous_credits,radio_television,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1919,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,saving_contract_or_life_insurance,from_40_to_59,at_other_banks,free_apartment,one,executive,three_or_more,yes,yes
1920,bad,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,retraining,from_2.5K_to_5K,from_500_to_1000_DM,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,from_4_to_7_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,four_or_five,executive,three_or_more,yes,yes
1921,good,no_balance_or_debit,from_30_to_36,no_problems_current_credit_at_bank,other,from_5K_to_7.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,female_not_single_or_male_single,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1922,bad,no_running_account,from_12_to_18,paid_back_previous_credits_at_this_bank,household_appliances,from_1K_to_1.5K,not_available_or_no_savings,unemployed,from_20_to_35_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,four_or_five,unemployed_or_unskilled_with_no_permanent_residence,up_to_two,no,yes
1923,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_1K_to_1.5K,from_500_to_1000_DM,from_4_to_7_years,from_20_to_25_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,no
1924,good,0_to_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1K_to_1.5K,more_than_1000_DM,more_than_7_years,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,from_40_to_59,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1925,bad,more_than_200_DM,from_06_to_12,no_problems_current_credit_at_bank,household_appliances,from_1.5K_to_2.5K,from_500_to_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,two_or_three,skilled_worker,up_to_two,no,yes
1926,good,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,saving_contract_or_life_insurance,from_40_to_59,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1927,good,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,not_available_or_no_savings,unemployed,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_40_to_59,no_further_running_credits,owner_occupied_flat,one,executive,three_or_more,no,yes
